Date,Location,Surface Water Temp (°C),Middle Water Temp (°C),Bottom Water Temp (°C),pH Level,Ammonia (mg/L),Nitrate-N/Nitrite-N  (mg/L),Phosphate (mg/L),Dissolved Oxygen (mg/L),SO2 Flux (t/d),CO2 Flux (t/d),Month,Month_sin,Month_cos
2013-03-26,Bilibinwang Agoncillo,0.7794117647058824,0.6211382113821136,0.3513513513513517,0.6525974025974026,0.0,0.0,0.1332386363636363,0.6551446945337621,0.0235747121920553,0.1019548353255311,3,1.0,6.123233995736766e-17
2013-03-26,Subic Ilaya Agoncilo,0.7794117647058824,0.5934959349593496,0.3459459459459464,0.7337662337662336,0.0045045045045045,0.0005291005291005,0.1224431818181818,0.617363344051447,0.0235747121920553,0.1019548353255311,3,1.0,6.123233995736766e-17
2013-03-26,San Nicolas,0.7794117647058824,0.6796747967479673,0.2891891891891887,0.7337662337662336,0.0045045045045045,0.0,0.1426136363636363,0.6993569131832799,0.0235747121920553,0.1019548353255311,3,1.0,6.123233995736766e-17
2013-03-26,Mataas na Kahoy,0.75,0.6000000000000003,0.343243243243243,0.6525974025974026,0.0,0.0,0.1215909090909091,0.6503215434083602,0.0235747121920553,0.1019548353255311,3,1.0,6.123233995736766e-17
2013-03-26,Tanauan,0.7352941176470588,0.5544715447154471,0.2864864864864866,0.6525974025974026,0.0,0.0,0.159375,0.712218649517685,0.0235747121920553,0.1019548353255311,3,1.0,6.123233995736766e-17
2013-04-24,Aya Talisay,0.7794117647058824,0.5691056910569106,0.3108108108108109,0.4902597402597402,0.0045045045045045,0.001410934744268,0.0963068181818181,0.1607717041800643,0.0235747121920553,0.1019548353255311,4,0.8660254037844387,-0.4999999999999998
2013-04-24,Tumaway Talisay,0.7647058823529411,0.5487804878048783,0.2905405405405408,0.4902597402597402,0.009009009009009,0.0009406231628453,0.1025568181818181,0.1985530546623794,0.0235747121920553,0.1019548353255311,4,0.8660254037844387,-0.4999999999999998
2013-04-24,Sampaloc Talisay,0.8235294117647058,0.5691056910569106,0.3108108108108109,0.4902597402597402,0.0045045045045045,0.0,0.0886363636363636,0.5088424437299036,0.0235747121920553,0.1019548353255311,4,0.8660254037844387,-0.4999999999999998
2013-04-24,Berinayan Laurel,0.825,0.5691056910569106,0.3783783783783785,0.4902597402597402,0.045045045045045,0.0004115226337448,0.105965909090909,0.4204180064308682,0.0235747121920553,0.1019548353255311,4,0.8660254037844387,-0.4999999999999998
2013-04-24,Balakilong Laurel,0.8529411764705882,0.6504065040650409,0.445945945945946,0.4902597402597402,0.0225225225225225,0.0001763668430335,0.0920454545454545,0.5763665594855306,0.0235747121920553,0.1019548353255311,4,0.8660254037844387,-0.4999999999999998
